cd_municipio_7,regional_saude,nm_cidade,uf_municipio,nm_regiao,cidades_habitantes,id_singular,reg_ans
4212809,Itajaí,Balneário Piçarras,SC,Sul,30593,011,415626
4212908,São Miguel do Oeste,Pinhalzinho,SC,Sul,23897,011,415626
4213005,Videira,Pinheiro Preto,SC,Sul,3631,011,415626
4213104,Concórdia,Piratuba,SC,Sul,6144,011,415626
4213153,Chapecó,Planalto Alegre,SC,Sul,3081,011,415626
4213203,Blumenau,Pomerode,SC,Sul,37003,011,342203
4213302,Lages,Ponte Alta,SC,Sul,4390,011,415626
4213351,Videira,Ponte Alta do Norte,SC,Sul,3241,011,415626
4213401,Xanxerê,Ponte Serrada,SC,Sul,10732,011,415626
4213500,Balneário Camboriú,Porto Belo,SC,Sul,31557,011,415626
4213609,Canoinhas,Porto União,SC,Sul,33694,011,415626
4213708,Rio do Sul,Pouso Redondo,SC,Sul,18051,011,415626
4213807,Araranguá,Praia Grande,SC,Sul,8696,011,415626
4213906,Concórdia,Presidente Castello Branco,SC,Sul,1707,011,415626
4214003,Rio do Sul,Presidente Getúlio,SC,Sul,21764,011,415626
4214102,Rio do Sul,Presidente Nereu,SC,Sul,2347,011,415626
4214151,São Miguel do Oeste,Princesa,SC,Sul,3073,011,415626
4214201,Chapecó,Quilombo,SC,Sul,11433,011,415626
4214300,Grande Florianópolis,Rancho Queimado,SC,Sul,3484,011,415626
4214409,Videira,Rio das Antas,SC,Sul,6399,011,415626
4214508,Rio do Sul,Rio do Campo,SC,Sul,6638,011,415626
4214607,Rio do Sul,Rio do Oeste,SC,Sul,8071,011,415626
4214706,Timbó,Rio dos Cedros,SC,Sul,11218,011,415626
4214805,Rio do Sul,Rio do Sul,SC,Sul,77451,011,415626
4214904,Tubarão,Rio Fortuna,SC,Sul,5044,011,415626
4215000,Mafra,Rio Negrinho,SC,Sul,40132,011,415626
4215059,Lages,Rio Rufino,SC,Sul,2429,011,415626
4215075,Chapecó,Riqueza,SC,Sul,4828,011,415626
4215109,Timbó,Rodeio,SC,Sul,13491,011,415626
4215208,São Miguel do Oeste,Romelândia,SC,Sul,4684,011,415626
4215307,Rio do Sul,Salete,SC,Sul,7656,011,415626
4215356,São Miguel do Oeste,Saltinho,SC,Sul,3604,011,415626
4215406,Videira,Salto Veloso,SC,Sul,4495,011,415626
4215455,Tubarão,Sangão,SC,Sul,13797,011,415626
4215505,Videira,Santa Cecília,SC,Sul,15749,011,415626
4215554,São Miguel do Oeste,Santa Helena,SC,Sul,2476,011,415626
4215604,Tubarão,Santa Rosa de Lima,SC,Sul,2131,011,415626
4215653,Araranguá,Santa Rosa do Sul,SC,Sul,10450,011,415626
4215679,Rio do Sul,Santa Terezinha,SC,Sul,8015,011,415626
4215687,São Miguel do Oeste,Santa Terezinha do Progresso,SC,Sul,2534,011,415626
4215695,Chapecó,Santiago do Sul,SC,Sul,1732,011,415626
4215703,Grande Florianópolis,Santo Amaro da Imperatriz,SC,Sul,30099,011,415626
4215752,Xanxerê,São Bernardino,SC,Sul,2715,011,415626
4215802,Mafra,São Bento do Sul,SC,Sul,87661,011,415626
4215901,Grande Florianópolis,São Bonifácio,SC,Sul,2982,011,415626
4216008,Chapecó,São Carlos,SC,Sul,10462,011,415626
4216057,Videira,São Cristóvão do Sul,SC,Sul,6489,011,415626
4216107,Xanxerê,São Domingos,SC,Sul,9343,011,415626
4216206,Joinville,São Francisco do Sul,SC,Sul,56726,011,415626
4216255,São Miguel do Oeste,São João do Oeste,SC,Sul,6467,011,415626
4216305,Grande Florianópolis,São João Batista,SC,Sul,35336,011,415626
4216354,Joinville,São João do Itaperiú,SC,Sul,4827,011,415626
4216404,Araranguá,São João do Sul,SC,Sul,9278,011,415626
4216503,Lages,São Joaquim,SC,Sul,26982,011,415626
4216602,Grande Florianópolis,São José,SC,Sul,295658,011,415626
4216701,São Miguel do Oeste,São José do Cedro,SC,Sul,14538,011,415626
4216800,Lages,São José do Cerrito,SC,Sul,8706,011,415626
4216909,Xanxerê,São Lourenço do Oeste,SC,Sul,26056,011,415626
4217006,Tubarão,São Ludgero,SC,Sul,14444,011,415626
4217105,Tubarão,São Martinho,SC,Sul,3520,011,415626
4217154,São Miguel do Oeste,São Miguel da Boa Vista,SC,Sul,1777,011,415626
4217204,São Miguel do Oeste,São Miguel do Oeste,SC,Sul,47724,011,415626
4217253,Grande Florianópolis,São Pedro de Alcântara,SC,Sul,6175,011,415626
4217303,São Miguel do Oeste,Saudades,SC,Sul,10799,011,415626
4217402,Jaraguá do Sul,Schroeder,SC,Sul,21710,011,415626
4217501,Concórdia,Seara,SC,Sul,19399,011,415626
4217550,Chapecó,Serra Alta,SC,Sul,3370,011,415626
4217600,Criciúma,Siderópolis,SC,Sul,14156,011,415626
4217709,Araranguá,Sombrio,SC,Sul,31722,011,415626
4217758,Chapecó,Sul Brasil,SC,Sul,2900,011,415626
4217808,Rio do Sul,Taió,SC,Sul,18909,011,415626
4217907,Videira,Tangará,SC,Sul,8144,011,415626
4217956,São Miguel do Oeste,Tigrinhos,SC,Sul,2535,011,415626
4218004,Grande Florianópolis,Tijucas,SC,Sul,58695,011,415626
4218103,Araranguá,Timbé do Sul,SC,Sul,5503,011,415626
4218202,Timbó,Timbó,SC,Sul,49768,011,415626
4218251,Videira,Timbó Grande,SC,Sul,7521,011,415626
4218301,Canoinhas,Três Barras,SC,Sul,20525,011,415626
4218350,Criciúma,Treviso,SC,Sul,3920,011,415626
4218400,Tubarão,Treze de Maio,SC,Sul,7633,011,415626
4218509,Joaçaba,Treze Tílias,SC,Sul,9531,011,415626
4218608,Rio do Sul,Trombudo Central,SC,Sul,7599,011,415626
4218707,Tubarão,Tubarão,SC,Sul,116725,011,415626
4218756,São Miguel do Oeste,Tunápolis,SC,Sul,5081,011,415626
4218806,Araranguá,Turvo,SC,Sul,13604,011,415626
4218855,Chapecó,União do Oeste,SC,Sul,2791,011,415626
4218905,Lages,Urubici,SC,Sul,11064,011,415626
4218954,Lages,Urupema,SC,Sul,2751,011,415626
4219002,Criciúma,Urussanga,SC,Sul,21464,011,415626
4219101,Xanxerê,Vargeão,SC,Sul,3726,011,415626
4219150,Joaçaba,Vargem,SC,Sul,2613,011,415626
4219176,Joaçaba,Vargem Bonita,SC,Sul,4597,011,415626
4219200,Rio do Sul,Vidal Ramos,SC,Sul,6266,011,415626
4219309,Videira,Videira,SC,Sul,59074,011,415626
4219358,Rio do Sul,Vitor Meireles,SC,Sul,5507,011,415626
4219408,Rio do Sul,Witmarsum,SC,Sul,4513,011,415626
4219507,Xanxerê,Xanxerê,SC,Sul,54891,011,415626
4219606,Concórdia,Xavantina,SC,Sul,3583,011,415626
4219705,Xanxerê,Xaxim,SC,Sul,34485,011,415626
4219853,Joaçaba,Zortéa,SC,Sul,4257,011,415626
4220000,Balneário Rincão,Balneário Rincão,SC,Sul,17697,011,415626
4300034,CRS 07 Bagé,Aceguá,RS,Sul,4251,074,341894
4300059,CRS 06 Passo Fundo,Água Santa,RS,Sul,4003,014,305421
4300109,CRS 04 Santa Maria,Agudo,RS,Sul,16341,003,353752
4300208,CRS 17 Ijuí,Ajuricaba,RS,Sul,6843,801,305421
4300307,CRS 14 Santa Rosa,Alecrim,RS,Sul,6219,014,305421
4300406,CRS 10 Alegrete,Alegrete,RS,Sul,74285,074,341894
4300455,CRS 14 Santa Rosa,Alegria,RS,Sul,3705,014,305421
4300471,CRS 06 Passo Fundo,Almirante Tamandaré do Sul,RS,Sul,2007,014,305421
4300505,CRS 19 Frederico Westphalen,Alpestre,RS,Sul,7235,801,305421
4300554,CRS 06 Passo Fundo,Alto Alegre,RS,Sul,1837,801,305421
4300570,CRS 05 Caxias do Sul,Alto Feliz,RS,Sul,3145,174,305421
4300604,CRS 01 Porto Alegre,Alvorada,RS,Sul,194062,006,366439
4300638,CRS 03 Pelotas,Amaral Ferrador,RS,Sul,5384,006,366439
4300646,CRS 19 Frederico Westphalen,Ametista do Sul,RS,Sul,7826,801,305421
4300661,CRS 06 Passo Fundo,André da Rocha,RS,Sul,1156,014,305421
4300703,CRS 16 Lajeado,Anta Gorda,RS,Sul,6080,003,353752
4300802,CRS 05 Caxias do Sul,Antônio Prado,RS,Sul,13332,801,305421
4300851,CRS 02 Porto Alegre,Arambaré,RS,Sul,4215,006,366439
4300877,CRS 01 Porto Alegre,Araricá,RS,Sul,8831,174,305421
4300901,CRS 11 Erechim,Aratiba,RS,Sul,6618,005,305421
4301008,CRS 16 Lajeado,Arroio do Meio,RS,Sul,22523,003,353752
4301057,CRS 18 Osório,Arroio do Sal,RS,Sul,11418,006,366439
4301073,CRS 03 Pelotas,Arroio do Padre,RS,Sul,2650,006,366439
4301107,CRS 02 Porto Alegre,Arroio dos Ratos,RS,Sul,14934,006,366439
4301206,CRS 08 Cachoeira do Sul,Arroio do Tigre,RS,Sul,12291,003,353752
4301305,CRS 03 Pelotas,Arroio Grande,RS,Sul,17879,006,366439
4301404,CRS 16 Lajeado,Arvorezinha,RS,Sul,10547,003,353752
4301503,CRS 17 Ijuí,Augusto Pestana,RS,Sul,7303,801,305421
4301552,CRS 11 Erechim,Áurea,RS,Sul,3458,005,305421
4301602,CRS 07 Bagé,Bagé,RS,Sul,121928,074,341894
4301636,CRS 18 Osório,Balneário Pinhal,RS,Sul,15413,006,366439
4301651,CRS 02 Porto Alegre,Barão,RS,Sul,6496,174,305421
4301701,CRS 11 Erechim,Barão de Cotegipe,RS,Sul,7320,005,305421
4301750,CRS 02 Porto Alegre,Barão do Triunfo,RS,Sul,5972,006,366439
4301800,CRS 06 Passo Fundo,Barracão,RS,Sul,4915,005,305421
4301859,CRS 19 Frederico Westphalen,Barra do Guarita,RS,Sul,3231,014,305421
4301875,CRS 10 Alegrete,Barra do Quaraí,RS,Sul,4340,074,341894
4301909,CRS 02 Porto Alegre,Barra do Ribeiro,RS,Sul,12473,006,366439
4301925,CRS 11 Erechim,Barra do Rio Azul,RS,Sul,1721,005,305421
4301958,CRS 15 Palmeira das Missões,Barra Funda,RS,Sul,2557,014,305421
4302006,CRS 16 Lajeado,Barros Cassal,RS,Sul,9425,003,353752
4302055,CRS 11 Erechim,Benjamin Constant do Sul,RS,Sul,2118,005,305421
4302105,CRS 05 Caxias do Sul,Bento Gonçalves,RS,Sul,127977,801,305421
4302154,CRS 15 Palmeira das Missões,Boa Vista das Missões,RS,Sul,1968,014,305421
4302204,CRS 14 Santa Rosa,Boa Vista do Buricá,RS,Sul,7129,183,305421
4302220,CRS 09 Cruz Alta,Boa Vista do Cadeado,RS,Sul,2269,801,305421
4302238,CRS 09 Cruz Alta,Boa Vista do Incra,RS,Sul,2314,801,305421
4302253,CRS 05 Caxias do Sul,Boa Vista do Sul,RS,Sul,2815,003,353752
4302303,CRS 05 Caxias do Sul,Bom Jesus,RS,Sul,11429,801,305421
4302352,CRS 05 Caxias do Sul,Bom Princípio,RS,Sul,13665,174,305421
4302378,CRS 19 Frederico Westphalen,Bom Progresso,RS,Sul,2132,014,305421
4302402,CRS 16 Lajeado,Bom Retiro do Sul,RS,Sul,12587,003,353752
4302451,CRS 16 Lajeado,Boqueirão do Leão,RS,Sul,6202,003,353752
4302501,CRS 12 Santo Ângelo,Bossoroca,RS,Sul,5978,183,305421
4302584,CRS 17 Ijuí,Bozano,RS,Sul,2195,801,305421
4302600,CRS 15 Palmeira das Missões,Braga,RS,Sul,3322,005,305421
4302659,CRS 02 Porto Alegre,Brochier,RS,Sul,5083,174,305421
4302709,CRS 02 Porto Alegre,Butiá,RS,Sul,19421,006,366439
4302808,CRS 08 Cachoeira do Sul,Caçapava do Sul,RS,Sul,33501,801,305421
4302907,CRS 04 Santa Maria,Cacequi,RS,Sul,11300,801,305421
4303004,CRS 08 Cachoeira do Sul,Cachoeira do Sul,RS,Sul,82222,801,305421
4303103,CRS 01 Porto Alegre,Cachoeirinha,RS,Sul,141503,006,366439
4303202,CRS 06 Passo Fundo,Cacique Doble,RS,Sul,4692,005,305421
4303301,CRS 12 Santo Ângelo,Caibaté,RS,Sul,4795,183,305421
4303400,CRS 19 Frederico Westphalen,Caiçara,RS,Sul,4931,005,305421
4303509,CRS 02 Porto Alegre,Camaquã,RS,Sul,63961,006,366439
4303558,CRS 06 Passo Fundo,Camargo,RS,Sul,3060,014,305421
4303608,CRS 02 Porto Alegre,Cambará do Sul,RS,Sul,6490,174,305421
4303673,CRS 05 Caxias do Sul,Campestre da Serra,RS,Sul,3311,801,305421
4303707,CRS 14 Santa Rosa,Campina das Missões,RS,Sul,5999,183,305421
4303806,CRS 11 Erechim,Campinas do Sul,RS,Sul,5388,005,305421
4303905,CRS 01 Porto Alegre,Campo Bom,RS,Sul,64719,174,305421
4304002,CRS 17 Ijuí,Campo Novo,RS,Sul,5063,014,305421
4304101,CRS 06 Passo Fundo,Campos Borges,RS,Sul,3695,014,305421
4304200,CRS 13 Santa Cruz do Sul,Candelária,RS,Sul,29775,003,353752
4304309,CRS 14 Santa Rosa,Cândido Godói,RS,Sul,6419,183,305421
4304358,CRS 07 Bagé,Candiota,RS,Sul,11012,074,341894
4304408,CRS 05 Caxias do Sul,Canela,RS,Sul,50715,174,305421
4304507,CRS 03 Pelotas,Canguçu,RS,Sul,50968,006,366439
4304606,CRS 01 Porto Alegre,Canoas,RS,Sul,359840,006,366439
4304614,CRS 16 Lajeado,Canudos do Vale,RS,Sul,1686,003,353752
4304622,CRS 06 Passo Fundo,Capão Bonito do Sul,RS,Sul,1769,801,305421
4304630,CRS 18 Osório,Capão da Canoa,RS,Sul,66234,006,366439
4304655,CRS 04 Santa Maria,Capão do Cipó,RS,Sul,3187,183,305421
4304663,CRS 03 Pelotas,Capão do Leão,RS,Sul,27416,006,366439
4304671,CRS 18 Osório,Capivari do Sul,RS,Sul,4080,006,366439
4304689,CRS 02 Porto Alegre,Capela de Santana,RS,Sul,11424,174,305421
4304697,CRS 16 Lajeado,Capitão,RS,Sul,2994,003,353752
4304705,CRS 06 Passo Fundo,Carazinho,RS,Sul,63670,014,305421
4304713,CRS 18 Osório,Caraá,RS,Sul,7555,006,366439
4304804,CRS 05 Caxias do Sul,Carlos Barbosa,RS,Sul,31585,801,305421
4304853,CRS 11 Erechim,Carlos Gomes,RS,Sul,1384,005,305421
4304903,CRS 06 Passo Fundo,Casca,RS,Sul,9698,014,305421
4304952,CRS 06 Passo Fundo,Caseiros,RS,Sul,3064,006,366439
4305009,CRS 17 Ijuí,Catuípe,RS,Sul,8834,183,305421
4305108,CRS 05 Caxias do Sul,Caxias do Sul,RS,Sul,479599,801,305421
4305116,CRS 11 Erechim,Centenário,RS,Sul,2777,005,305421
4305124,CRS 03 Pelotas,Cerrito,RS,Sul,5910,006,366439
4305132,CRS 08 Cachoeira do Sul,Cerro Branco,RS,Sul,3859,003,353752
4305157,CRS 15 Palmeira das Missões,Cerro Grande,RS,Sul,2428,014,305421
4305173,CRS 02 Porto Alegre,Cerro Grande do Sul,RS,Sul,9333,006,366439
4305207,CRS 12 Santo Ângelo,Cerro Largo,RS,Sul,14014,183,305421
4305306,CRS 15 Palmeira das Missões,Chapada,RS,Sul,9751,014,305421
4305355,CRS 02 Porto Alegre,Charqueadas,RS,Sul,36110,006,366439
4305371,CRS 11 Erechim,Charrua,RS,Sul,2800,005,305421
4305405,CRS 17 Ijuí,Chiapetta,RS,Sul,3991,183,305421
4305439,CRS 03 Pelotas,Chuí,RS,Sul,6409,801,305421
4305447,CRS 02 Porto Alegre,Chuvisca,RS,Sul,4682,006,366439
4305454,CRS 18 Osório,Cidreira,RS,Sul,17583,006,366439
4305504,CRS 06 Passo Fundo,Ciríaco,RS,Sul,4208,014,305421
4305587,CRS 16 Lajeado,Colinas,RS,Sul,2474,003,353752
4305603,CRS 09 Cruz Alta,Colorado,RS,Sul,3316,801,305421
4305702,CRS 17 Ijuí,Condor,RS,Sul,6538,801,305421
4305801,CRS 15 Palmeira das Missões,Constantina,RS,Sul,10631,014,305421
4305835,CRS 16 Lajeado,Coqueiro Baixo,RS,Sul,1308,003,353752
4305850,CRS 06 Passo Fundo,Coqueiros do Sul,RS,Sul,2248,014,305421
4305871,CRS 17 Ijuí,Coronel Barros,RS,Sul,2896,183,305421
4305900,CRS 15 Palmeira das Missões,Coronel Bicaco,RS,Sul,6214,014,305421
4305934,CRS 05 Caxias do Sul,Coronel Pilar,RS,Sul,1637,014,305421
4305959,CRS 05 Caxias do Sul,Cotiporã,RS,Sul,3926,014,305421
4305975,CRS 06 Passo Fundo,Coxilha,RS,Sul,2718,014,305421
4306007,CRS 17 Ijuí,Crissiumal,RS,Sul,13116,014,305421
4306056,CRS 03 Pelotas,Cristal,RS,Sul,7455,006,366439
4306072,CRS 19 Frederico Westphalen,Cristal do Sul,RS,Sul,2745,005,305421
4306106,CRS 09 Cruz Alta,Cruz Alta,RS,Sul,60454,801,305421
4306130,CRS 11 Erechim,Cruzaltense,RS,Sul,1650,005,305421
4306205,CRS 16 Lajeado,Cruzeiro do Sul,RS,Sul,12574,003,353752
4306304,CRS 06 Passo Fundo,David Canabarro,RS,Sul,4400,014,305421
4306320,CRS 19 Frederico Westphalen,Derrubadas,RS,Sul,2793,014,305421
4306353,CRS 12 Santo Ângelo,Dezesseis de Novembro,RS,Sul,2540,183,305421
4306379,CRS 04 Santa Maria,Dilermando de Aguiar,RS,Sul,2856,801,305421
4306403,CRS 01 Porto Alegre,Dois Irmãos,RS,Sul,31804,174,305421
4306429,CRS 15 Palmeira das Missões,Dois Irmãos das Missões,RS,Sul,2132,014,305421
4306452,CRS 16 Lajeado,Dois Lajeados,RS,Sul,3156,003,353752
4306502,CRS 02 Porto Alegre,Dom Feliciano,RS,Sul,13280,006,366439
4306551,CRS 18 Osório,Dom Pedro de Alcântara,RS,Sul,2617,006,366439
4306601,CRS 07 Bagé,Dom Pedrito,RS,Sul,38080,074,341894
4306700,CRS 04 Santa Maria,Dona Francisca,RS,Sul,3133,801,305421
4306734,CRS 14 Santa Rosa,Doutor Maurício Cardoso,RS,Sul,4534,005,305421
4306759,CRS 16 Lajeado,Doutor Ricardo,RS,Sul,1924,003,353752
4306767,CRS 02 Porto Alegre,Eldorado do Sul,RS,Sul,41012,006,366439
4306809,CRS 16 Lajeado,Encantado,RS,Sul,23520,003,353752
4306908,CRS 08 Cachoeira do Sul,Encruzilhada do Sul,RS,Sul,24275,003,353752
4306924,CRS 15 Palmeira das Missões,Engenho Velho,RS,Sul,1315,005,305421
4306932,CRS 12 Santo Ângelo,Entre-Ijuís,RS,Sul,9367,183,305421
4306957,CRS 11 Erechim,Entre Rios do Sul,RS,Sul,2727,005,305421
4306973,CRS 11 Erechim,Erebango,RS,Sul,3122,005,305421
4307005,CRS 11 Erechim,Erechim,RS,Sul,109609,005,305421
4307054,CRS 06 Passo Fundo,Ernestina,RS,Sul,3097,014,305421
4307104,CRS 03 Pelotas,Herval,RS,Sul,6302,074,341894
4307203,CRS 11 Erechim,Erval Grande,RS,Sul,5027,005,305421
4307302,CRS 19 Frederico Westphalen,Erval Seco,RS,Sul,6892,005,305421
4307401,CRS 05 Caxias do Sul,Esmeralda,RS,Sul,3264,014,305421
4307450,CRS 19 Frederico Westphalen,Esperança do Sul,RS,Sul,3293,014,305421
4307500,CRS 06 Passo Fundo,Espumoso,RS,Sul,15478,014,305421
4307559,CRS 11 Erechim,Estação,RS,Sul,5685,005,305421
4307609,CRS 01 Porto Alegre,Estância Velha,RS,Sul,49499,174,305421
4307708,CRS 01 Porto Alegre,Esteio,RS,Sul,78144,006,366439
4307807,CRS 16 Lajeado,Estrela,RS,Sul,33263,003,353752
4307815,CRS 08 Cachoeira do Sul,Estrela Velha,RS,Sul,3115,003,353752
4307831,CRS 12 Santo Ângelo,Eugênio de Castro,RS,Sul,2683,183,305421
4307864,CRS 05 Caxias do Sul,Fagundes Varela,RS,Sul,2620,014,305421
4307906,CRS 05 Caxias do Sul,Farroupilha,RS,Sul,72552,801,305421
4308003,CRS 04 Santa Maria,Faxinal do Soturno,RS,Sul,6846,801,305421
4308052,CRS 11 Erechim,Faxinalzinho,RS,Sul,2572,005,305421
4308078,CRS 16 Lajeado,Fazenda Vilanova,RS,Sul,4405,003,353752
4308102,CRS 05 Caxias do Sul,Feliz,RS,Sul,13994,174,305421
4308201,CRS 05 Caxias do Sul,Flores da Cunha,RS,Sul,32015,801,305421
4308250,CRS 11 Erechim,Floriano Peixoto,RS,Sul,1690,005,305421
4308300,CRS 16 Lajeado,Fontoura Xavier,RS,Sul,9710,014,305421
4308409,CRS 04 Santa Maria,Formigueiro,RS,Sul,6527,801,305421
4308433,CRS 16 Lajeado,Forquetinha,RS,Sul,2441,003,353752
4308458,CRS 09 Cruz Alta,Fortaleza dos Valos,RS,Sul,4569,801,305421
4308508,CRS 19 Frederico Westphalen,Frederico Westphalen,RS,Sul,33726,005,305421
4308607,CRS 05 Caxias do Sul,Garibaldi,RS,Sul,35563,801,305421
4308656,CRS 12 Santo Ângelo,Garruchos,RS,Sul,2724,183,305421
4308706,CRS 11 Erechim,Gaurama,RS,Sul,5779,005,305421
4308805,CRS 02 Porto Alegre,General Câmara,RS,Sul,7743,006,366439
4308854,CRS 06 Passo Fundo,Gentil,RS,Sul,1784,014,305421
4308904,CRS 11 Erechim,Getúlio Vargas,RS,Sul,16955,005,305421
4309001,CRS 14 Santa Rosa,Giruá,RS,Sul,16273,183,305421
4309050,CRS 01 Porto Alegre,Glorinha,RS,Sul,7851,006,366439
4309100,CRS 05 Caxias do Sul,Gramado,RS,Sul,41705,174,305421
4309126,CRS 15 Palmeira das Missões,Gramado dos Loureiros,RS,Sul,2047,005,305421
4309159,CRS 13 Santa Cruz do Sul,Gramado Xavier,RS,Sul,3350,003,353752
4309209,CRS 01 Porto Alegre,Gravataí,RS,Sul,275430,006,366439
4309258,CRS 05 Caxias do Sul,Guabiju,RS,Sul,1441,014,305421
4309308,CRS 02 Porto Alegre,Guaíba,RS,Sul,95946,006,366439
4309407,CRS 05 Caxias do Sul,Guaporé,RS,Sul,26168,014,305421
4309506,CRS 12 Santo Ângelo,Guarani das Missões,RS,Sul,7547,183,305421
4309555,CRS 02 Porto Alegre,Harmonia,RS,Sul,5535,174,305421
4309571,CRS 13 Santa Cruz do Sul,Herveiras,RS,Sul,2604,003,353752
4309605,CRS 14 Santa Rosa,Horizontina,RS,Sul,19252,183,305421
4309654,CRS 07 Bagé,Hulha Negra,RS,Sul,6102,074,341894
4309704,CRS 17 Ijuí,Humaitá,RS,Sul,4772,183,305421
4309753,CRS 08 Cachoeira do Sul,Ibarama,RS,Sul,3787,003,353752
4309803,CRS 06 Passo Fundo,Ibiaçá,RS,Sul,4617,005,305421
4309902,CRS 06 Passo Fundo,Ibiraiaras,RS,Sul,6827,014,305421
4309951,CRS 06 Passo Fundo,Ibirapuitã,RS,Sul,3789,014,305421
4310009,CRS 09 Cruz Alta,Ibirubá,RS,Sul,22106,801,305421
4310108,CRS 02 Porto Alegre,Igrejinha,RS,Sul,34776,174,305421
4310207,CRS 17 Ijuí,Ijuí,RS,Sul,87848,183,305421
4310306,CRS 16 Lajeado,Ilópolis,RS,Sul,4245,003,353752
4310330,CRS 18 Osório,Imbé,RS,Sul,28027,006,366439
4310363,CRS 16 Lajeado,Imigrante,RS,Sul,3149,003,353752
4310405,CRS 14 Santa Rosa,Independência,RS,Sul,6557,183,305421
4310413,CRS 17 Ijuí,Inhacorá,RS,Sul,2047,183,305421
4310439,CRS 05 Caxias do Sul,Ipê,RS,Sul,5490,801,305421
4310462,CRS 11 Erechim,Ipiranga do Sul,RS,Sul,1748,005,305421
4310504,CRS 19 Frederico Westphalen,Iraí,RS,Sul,7619,005,305421
4310538,CRS 04 Santa Maria,Itaara,RS,Sul,5712,801,305421
4310553,CRS 12 Santo Ângelo,Itacurubi,RS,Sul,3038,801,305421
4310579,CRS 16 Lajeado,Itapuca,RS,Sul,1963,003,353752
4310603,CRS 10 Alegrete,Itaqui,RS,Sul,36811,074,341894
4310652,CRS 18 Osório,Itati,RS,Sul,2696,006,366439
4310702,CRS 11 Erechim,Itatiba do Sul,RS,Sul,3240,005,305421
4310751,CRS 04 Santa Maria,Ivorá,RS,Sul,1962,801,305421
4310801,CRS 01 Porto Alegre,Ivoti,RS,Sul,23566,174,305421
4310850,CRS 15 Palmeira das Missões,Jaboticaba,RS,Sul,3847,014,305421
4310876,CRS 09 Cruz Alta,Jacuizinho,RS,Sul,2066,014,305421
4310900,CRS 11 Erechim,Jacutinga,RS,Sul,3398,005,305421
4311007,CRS 03 Pelotas,Jaguarão,RS,Sul,27396,006,366439
4311106,CRS 04 Santa Maria,Jaguari,RS,Sul,10771,801,305421
4311122,CRS 05 Caxias do Sul,Jaquirana,RS,Sul,3751,174,305421
4311130,CRS 04 Santa Maria,Jari,RS,Sul,3412,801,305421
4311155,CRS 17 Ijuí,Jóia,RS,Sul,7294,183,305421
4311205,CRS 04 Santa Maria,Júlio de Castilhos,RS,Sul,18545,801,305421
4311239,CRS 08 Cachoeira do Sul,Lagoa Bonita do Sul,RS,Sul,2283,003,353752
4311254,CRS 06 Passo Fundo,Lagoão,RS,Sul,5421,003,353752
4311270,CRS 06 Passo Fundo,Lagoa dos Três Cantos,RS,Sul,1781,014,305421
4311304,CRS 06 Passo Fundo,Lagoa Vermelha,RS,Sul,28622,014,305421
4311403,CRS 16 Lajeado,Lajeado,RS,Sul,96879,003,353752
4311429,CRS 15 Palmeira das Missões,Lajeado do Bugre,RS,Sul,2661,014,305421
4311502,CRS 07 Bagé,Lavras do Sul,RS,Sul,7290,074,341894
4311601,CRS 19 Frederico Westphalen,Liberato Salzano,RS,Sul,4845,014,305421
4311627,CRS 01 Porto Alegre,Lindolfo Collor,RS,Sul,6420,174,305421
4311643,CRS 05 Caxias do Sul,Linha Nova,RS,Sul,1721,174,305421
4311700,CRS 06 Passo Fundo,Machadinho,RS,Sul,5867,005,305421
4311718,CRS 10 Alegrete,Maçambará,RS,Sul,4485,074,341894
4311734,CRS 18 Osório,Mampituba,RS,Sul,3203,006,366439
4311759,CRS 10 Alegrete,Manoel Viana,RS,Sul,6915,074,341894
4311775,CRS 18 Osório,Maquiné,RS,Sul,7593,006,366439
4311791,CRS 02 Porto Alegre,Maratá,RS,Sul,2521,174,305421
4311809,CRS 06 Passo Fundo,Marau,RS,Sul,46748,014,305421
4311908,CRS 11 Erechim,Marcelino Ramos,RS,Sul,4382,005,305421
4311981,CRS 02 Porto Alegre,Mariana Pimentel,RS,Sul,4005,006,366439
4312005,CRS 11 Erechim,Mariano Moro,RS,Sul,1884,005,305421
4312054,CRS 16 Lajeado,Marques de Souza,RS,Sul,4050,003,353752
4312104,CRS 04 Santa Maria,Mata,RS,Sul,4782,801,305421
4312138,CRS 06 Passo Fundo,Mato Castelhano,RS,Sul,2611,014,305421
4312153,CRS 13 Santa Cruz do Sul,Mato Leitão,RS,Sul,5001,003,353752
4312179,CRS 12 Santo Ângelo,Mato Queimado,RS,Sul,1833,183,305421
4312203,CRS 06 Passo Fundo,Maximiliano de Almeida,RS,Sul,4251,005,305421
4312252,CRS 02 Porto Alegre,Minas do Leão,RS,Sul,7661,006,366439
4312302,CRS 15 Palmeira das Missões,Miraguaí,RS,Sul,4501,005,305421
4312351,CRS 06 Passo Fundo,Montauri,RS,Sul,1530,014,305421
4312377,CRS 05 Caxias do Sul,Monte Alegre dos Campos,RS,Sul,3251,014,305421
4312385,CRS 05 Caxias do Sul,Monte Belo do Sul,RS,Sul,2608,801,305421
4312401,CRS 02 Porto Alegre,Montenegro,RS,Sul,66352,006,366439
4312427,CRS 06 Passo Fundo,Mormaço,RS,Sul,2815,014,305421
4312443,CRS 18 Osório,Morrinhos do Sul,RS,Sul,3133,006,366439
